id;title;author;doi;publication_date;repository_link;repository_name;repo_type;fair_data_repository;grant_number;grant_end_date;grant_end_year;main_discipline_level1;research_area_short;is_open;is_cc;is_gpl;is_odc;is_mit;is_apache;is_public;is_bsd;is_any_open
DE1DB67A-C6E2-4043-86FE-8A3FAF29CA0A;NEMO: individual-based forward-time genetics simulation software;Guilaume, Frédéric;NA;2018-10-03;https://sourceforge.netprojects/nemo2/files/;sourceforge;Repository (not FAIR);FALSE;176965;2019-12-31;2019;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
0417CD4B-AE98-4462-A4F2-8A403FFB39D7;Nello specchio del passato: edifici analizzati;"Martinis, Roberta; Rossetti, Edoardo";10.5281/zenodo.7408907;2022-10-31;https://zenodo.org/record/7408907#.Y5BqXOzMKDU;Zenodo;Repository (FAIR);TRUE;185344;2022-10-31;2022;Humanities and Social Sciences;SSH;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
325764C5-0AA4-4996-8A90-8A4669E53F5A;Controlling Spin-Correlated Radical Pairs with Donor–Acceptor Dyads: A New Concept to Generate Reduced Metal Complexes for More Efficient Photocatalysis;Wenger, Oliver;10.5281/zenodo.5802914;2021-12-24;https://zenodo.org/record/5802914;Zenodo;Repository (FAIR);TRUE;178760;2022-07-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
B7540034-90CF-4857-BE3C-8A548213EAFA;All data and code to reproduce figures from article: Fast Quasi‐Geostrophic Magneto‐Coriolis Modes in the Earth's Core;Gerick, Felix;10.5281/zenodo.4008396;2020-08-30;https://zenodo.org/record/4008396#.YyLtUOxBwUF;Zenodo;Repository (FAIR);TRUE;185088;2022-09-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
DA16CEAB-673F-49FB-B46E-8A827AB44127;FT29 Scherer (2) 4-key fagottino: measurements, photos, endoscopic video;"Agrell, Donna; Domínguez, Áurea; Graziadio, Giovanni Battista; Onida, Vincenzo";10.5281/zenodo.3241603;2019-06-07;http://doi.org/10.5281/zenodo.3241603;Zenodo;Repository (FAIR);TRUE;173363;2019-09-30;2019;Humanities and Social Sciences;SSH;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
96B74AA6-344E-4864-B26D-8AA2C97F618C;Nitrogen availability and plant functional composition modify biodiversity-multifunctionality relationships;"Allan, Eric; Cappelli, Seraina; Hölzel, Norbert; Klaus, Valentine; Kleinebecker, Till; Mannall, Tosca; Nwe, Thu Zar; Pichon, Noémie; Soliveres, Santiago; Vincent, Hugo";10.5061/dryad.dbrv15f3j;2022-05-24;https://doi.org/10.5061/dryad.dbrv15f3j;Dryad;Repository (FAIR);TRUE;160212;2019-04-30;2019;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
892C97BB-9E1F-4BE1-8919-8AB417B33F91;The honey bee gut microbiota genomic database;Engel, Philipp;10.5281/zenodo.4661061;2021-04-03;https://zenodo.org/record/4661061#.Y85EF-zMJTY;Zenodo;Repository (FAIR);TRUE;179487;2022-12-31;2022;Biology and Medicine;LS;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
DD17FC07-9954-4C4C-B130-8AD0CC9DFF6F;Data_text section 11βHSD2_11β-Hydroxysteroid dehydrogenases control access of 7β,27-dihydroxycholesterol to retinoid-related orphan receptor γ;"Beck, Katharina R.; Inderbinen, Silvia G.; Jetten, Anton M.; Kanagaratnam, Sharavan; Kratschmar, Denise V.; Odermatt, Alex; Yamaguchi, Hideaki";10.1194/jlr.m092908;2019-09-01;https://zenodo.org/record/3695266;Zenodo;Repository (FAIR);TRUE;179400;2022-04-30;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
94EC1A03-F146-41A8-B3B7-8AD5F44730FC;Wanderful Music: The effect of music on vividness and content of imagined journeys;Herff, Steffen A.;NA;2021-04-19;https://osf.io/g6snp/;OSF;Repository (FAIR);TRUE;196567;2021-11-30;2021;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
CDA61134-9456-4FF3-B098-8B0006B828AA;JCA_survey dataset - Worrisome Patterns in Developers: A Survey in Cryptography;Hazhirpasand, Reza;NA;2022-04-24;https://github.com/arti-all/datasets/tree/main/jca_survey;GitHub;Repository (not FAIR);FALSE;181973;2022-03-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
7A19F1D8-73E3-4373-AE07-8B471477DBE5;"Dataset and software for ""Experimental observation of vortex rings in a bulk magnet";Donnelly, Claire;10.5281/zenodo.4041745;2020-11-30;https://zenodo.org/record/4041745#.YV8LvS0RrOR;Zenodo;Repository (FAIR);TRUE;190736;2021-06-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
804C2A96-DE90-471F-838A-8B946AA95503;Kinetics of ferroelectric switching in poled barium titanate ceramics: effects of electrical cycling rate;"Kannan, Vignesh; Kochmann, Dennis";NA;2022-03-11;https://www.research-collection.ethz.ch/handle/20.500.11850/536681;ETH Research Collection;Repository (FAIR);TRUE;178747;2022-01-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
407E557C-FA25-4DE8-8C13-8BB156A9D420;Base de données sur les savants de la période 1700-1870;Sigrist, René;10.5281/zenodo.3956437;2020-08-14;https://zenodo.org/record/3956437#.X0je20ngrqV;Zenodo;Repository (FAIR);TRUE;166345;2020-07-31;2020;Humanities and Social Sciences;SSH;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
9EEE0CBF-DD05-4506-B5CD-8BBC560B151C;Dataset Study 2;Van Petegem, Stijn;NA;NA;https://forsbase.unil.ch/project/my-study-overview/16947/;SWISSUbase;Repository (FAIR);TRUE;179455;2020-10-31;2020;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
FD4DFA57-FEBF-4BFC-A609-8BC76A3F5EAC;Holographic imaging of the complex charge density wave order parameter;"Barreteau, Céline; Giannini, Enrico; Pásztor, Árpád; Renner, Christoph; Scarfato, Alessandro; Spera, Marcello";10.26037/yareta:77te4fktsfdc7noucy5whgzpea;2020-11-25;https://doi.org/10.26037/yareta:77te4fktsfdc7noucy5whgzpea;YARETA;Repository (FAIR);TRUE;182652;2022-10-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
AD32089D-966E-495C-8616-8BCA3554834C;"Supplementary Data for ""Total Synthesis and Stereochemical Assignment of (+)-Broussonetine H";Rössler, Simon;10.3929/ethz-b-000401729;2020-03-02;https://www.research-collection.ethz.ch/handle/20.500.11850/401729;ETH Research Collection;Repository (FAIR);TRUE;172516;2021-07-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
2D2BAE3B-3AFF-4CE0-8627-8BED71635FBD;Cylinder Flow Around Corners;Günther, Tobias;NA;2019-09-06;https://cgl.ethz.ch/research/visualization/data.php;Other;Other;NA;180114;2021-08-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
80063FB4-F8A5-43A7-9083-8BF54AA18A82;Endogenous fluctuations of OCT4 and SOX2 bias pluripotent cell fate decisions;"Friman, Elias; Suter, David";NA;2019-09-23;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE126554;GEO;Repository (FAIR);TRUE;144828;2017-10-31;2017/18;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
2637968F-9927-41DF-81B0-8BFC5C21D9A5;Procedures and observational dataset for the EDT analysis;Ciarelli, Giancarlo;10.5281/zenodo.3405386;2019-09-11;https://doi.org/10.5281/zenodo.3405386;Zenodo;Repository (FAIR);TRUE;175166;2019-10-31;2019;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
33F0A355-A81E-40E0-B9C9-8C5FB8ECC26E;Investigating stimulation dependent activity of biological neuronal networks;Ihle, Stephan J.;NA;NA;https://github.com/lbb-neuron/open-loop-stimulation;GitHub;Repository (not FAIR);FALSE;182779;2022-12-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
A124B74C-BD5C-4C9B-BDAA-8C6AD22448B2;PEC demonstration comparison plot in the form of a dynamic plotting tool;"Haussener, Sophia; Idrees, Samim; Tembhurne, Saurabh";NA;NA;http://specdc.epfl.ch/;Link not available;Link not available;NA;178267;2019-11-30;2019;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
6D84CD7B-BF8D-4E61-98B5-8C6CC3A29890;Full Mitogenomes in the Critically Endangered Kākāpō Reveal Major Post-Glacial and Anthropogenic Effects on Neutral Genetic Diversity;"Dalén, Love; Dussex, Nicolas; Robertson, Bruce; von Seth, Johanna";10.3390/genes9040220;2018-04-19;https://www.mdpi.com/2073-4425/9/4/220;Link to paper/supplementary material;Link to paper/supplementary material;NA;165031;2018-06-30;2017/18;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
807E2C3F-E0EE-4A38-8816-8CBE8414E60A;Phase stabilization of an attosecond beamline combining two IR colors;"Gallmann, Lukas; Hartmann, Nadja; Keller, Ursula; Niedermayr, Arthur; Schlaepfer, Fabian; Schumacher, Zeno; Volkov, Mikhail";10.3929/ethz-b-000405906;NA;https://www.research-collection.ethz.ch/handle/20.500.11850/405906;ETH Research Collection;Repository (FAIR);TRUE;182667;2022-11-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
96862B94-04FC-47F1-AD4C-8CC212CDDFA8;Calibrated stable water isotope data in precipitation from the R/V Maria Sybilla Merian during EUREC4A;"Acquistapace, C.; Aemisegger, F.; Böck, T.; Herbstritt, B.; Villiger, L.";10.25326/243;2021-08-05;https://eurec4a.aeris-data.fr/landing-page/?uuid=ccc18106-b8c8-401e-a6d0-3c41dec7d5da;EUREC4A;Repository (FAIR);TRUE;188731;2022-10-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
53761528-DEE5-4E93-946A-8CDCC90884EC;Throwbot - Dataset and evaluation of a thrown rubber egg 5;Frei, Jonas;10.5281/zenodo.5554919;NA;https://doi.org/10.5281/zenodo.5554919;Zenodo;Repository (FAIR);TRUE;190843;2021-08-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
74095512-9EB7-4A88-9DEB-8CEA9A94A614;Cell wall synthesis and remodelling dynamics determine division site architecture and cell shape in Escherichia coli;"Allolio, Christoph; Ananda, Virly Y.; Bernhardt, Thomas G.; Chao, Luke H.; Llopis, Paula Montero; Navarro, Paula P.; Vettiger, Andrea";NA;2022-09-12;https://www.ebi.ac.uk/emdb/EMD-27485;EMDB;Repository (FAIR);TRUE;188112;2021-02-28;2021;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
91B4F084-46ED-48DC-B5D1-8CF27A71D568;Ice Nucleating Particle number concentration over the Southern Ocean during the austral summer of 2016/2017 on board the Antarctic Circumnavigation Expedition (ACE).;"Baccarini, Andrea; Hartmann, Markus; Henning, Silvia; Lehtipalo, Katrianne; Schmale, Julia; Tatzelt, Christian; Tummon, Fiona; Welti, André";10.5281/zenodo.2636777;2019-07-02;https://zenodo.org/record/2636777#.XvWYOdXKFhE;Zenodo;Repository (FAIR);TRUE;169090;2020-03-31;2020;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
76F4E8D7-B862-43B4-9DE2-8D108A72C144;Automatic Classification of Avalanches ;Heck, Matthias;10.16904/envidat.73;2019-03-11;https://www.envidat.ch/#/metadata/automatic-classification-of-avalanches;EnviDat;Repository (FAIR);TRUE;149329;2018-01-31;2017/18;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
AECA5D1B-F6A6-4C72-A743-8D10B41CF565;GA 460 f.142r-f.155v;Schulthess, Sara;10.34847/nkl.fecaca93;2018-08-30;https://nakala.fr/10.34847/nkl.fecaca93;Nakala;Repository (FAIR);TRUE;169869;2018-09-30;2017/18;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
4F484729-2F5C-4D46-BEA9-8D14A5279EC0;GDV1 induces sexual commitment of malaria parasites by antagonizing HP1-dependent gene silencing;"Bártfai, Richárd; Brancucci, Nicolas M. B.; Carrington, Eilidh; Carrió, Elvira; Filarsky, Michael; Fraschka, Sabine A.; Jenoe, Paul; Moes, Suzette; Niederwieser, Igor; Voss, Till S.";NA;2018-03-15;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94901;GEO;Repository (FAIR);TRUE;157729;2020-05-31;2020;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
0A826489-D361-44F9-910B-8D30B74F27DF;ETH Zurich Sensor Based Digital Health Checklist;"Karlen, Walter; Zhang, Jia";10.3929/ethz-b-000302878;2018-11-05;https://www.research-collection.ethz.ch/handle/20.500.11850/302878;ETH Research Collection;Repository (FAIR);TRUE;150640;2019-09-30;2019;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
A3C131F6-82A6-4141-BAEC-8D6B9403DFCF;"Additional data to ""Disordered wax platelets on Tradescantia pallida leaves create golden shine";"Glover, Beverley Jane; Jacucci, Gianni; Kerkhof, Gea Theodora van de; Poon, Rebecca; Schertel, Lukas; Vignolini, Siliva";10.17863/cam.51199;NA;https://doi.org/10.17863/CAM.51199;Apollo - University of Cambridge;Repository (FAIR);TRUE;183998;2020-08-31;2020;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
ADB5ECC6-031C-4E44-868E-8D701CDB80C3;Community-level insect herbivory rates assembled from plant-species specific herbivory assessment on all EPs, 2017/2018;"Gossner, Martin; Neff, Felix; Prati, Daniel";NA;2018-11-02;https://www.bexis.uni-jena.de/ddm/data/Showdata/24086;BExIS;Repository (not FAIR);FALSE;173542;2021-05-31;2021;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
5CE90A07-AE7D-4407-8E4F-8D948614098C;Dataset for the paper: Temporal patterning of apical progenitors and their daughter neurons in the developing neocortex;Prados, Julien;NA;2019-05-10;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE118953;GEO;Repository (FAIR);TRUE;175445;2021-09-30;2021;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
8E494367-9FA3-4575-A57D-8DA395C1A181;RNA deep sequencing of ALPPS mouse samples;Zürich, University;NA;NA;https://www.ebi.ac.uk/ena/data/view/PRJEB15593;ENA;Repository (FAIR);TRUE;169382;2020-01-31;2020;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
25594ABD-E1FA-442C-9A9E-8DAF5B9BB92C;Der Klassenrat als kommunikative Praktik (Längsschnitt);Hauser, Stefan;10.48656/406e-j136;NA;https://doi.org/10.48656/406e-j136;SWISSUbase;Repository (FAIR);TRUE;179220;2022-05-31;2022;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
322862A8-61F1-4E07-BF73-8DD59AF76269;Complete genomes of 39 'Ca. Methylopumilus sp.' strains and 3 Methylophilus sp. strains;Salcher, Michaela;NA;2019-06-06;https://www.ncbi.nlm.nih.gov/bioproject/547471;NCBI;Repository (FAIR);TRUE;185108;2020-04-30;2020;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
D3B02DBE-F3CD-44BF-9752-8DE3CAE01FF8;A liposome assay showing the absence of scrambling in TTYH proteins and a lipidomics analysis of TTYH2;"Dutzler, Raimund; Sukalskaia, Anastasiia";NA;NA;https://datadryad.org/stash/dataset/doi:10.5061%2Fdryad.69p8cz92n;Dryad;Repository (FAIR);TRUE;182828;2021-09-30;2021;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
B238CA64-F8D8-41CD-81DC-8DFCCA9ECB83;Dataset to: Mercury mobility, colloid formation and methylation in a polluted fluvisol as affected by manure application and flooding-draining cycle.;"Gfeller,; Mestrot, Adrien; Slaveykova, Vera; Weber, Andrea; Worms, Isabelle";10.5281/zenodo.4715110;2021-02-12;https://zenodo.org/record/4715110;Zenodo;Repository (FAIR);TRUE;163661;2021-04-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
CFD88493-2D6E-45E3-AF8B-8DFE5EAD71D0;RefleX : X-ray-tracing code;Paltani, Stéphane;NA;2017-11-01;http://cdsarc.u-strasbg.fr/ftp/J/A+A/607/A31/;VizieR;Repository (FAIR);TRUE;159577;2018-09-30;2017/18;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
BA23CA28-9CAD-4004-B655-8E14818A9DC0;"Replication Data for ""A concept for anisotropic PTV margins...";Rohrer Bley, Carla;10.7910/dvn/jjgrer;2023-01-05;https://doi.org/10.7910/DVN/JJGRER;Harvard Dataverse;Repository (FAIR);TRUE;182490;2022-12-31;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
C40356E6-FDD2-4DE9-962C-8E3D7299DBCF;16S sequencing T. koksaghyz;Huber, Meret;NA;2023-06-10;https://dataview.ncbi.nlm.nih.gov/object/PRJNA779274?reviewer=ggimrj76vp7l1v5qje20tvn84a;NCBI;Repository (FAIR);TRUE;186770;2022-08-31;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
B0AE56B7-215F-44F0-9606-8E3FB6E09A35;Unconfined compression experiments and 3D CT images of spherical model snow and RG snow samples;Willibald, Carolin;10.16904/envidat.83;2019-08-30;https://www.envidat.ch/#/metadata/spherical-model-snow-compression-3dct;EnviDat;Repository (FAIR);TRUE;162807;2019-06-30;2019;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
3838BAC6-A5FA-456F-AE6F-8E594E2F0C7A;consensus_DCmG_simulations;"Pulkit, Nahata; Turan, Mustafa";10.5281/zenodo.5557736;NA;https://github.com/DecodEPFL/consensus_DCmG_simulations;GitHub;Repository (not FAIR);FALSE;169906;2021-08-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
2F3895A2-FE64-4C63-BDE7-8E6A84058ADA;Supplementary Files for: Pendraig milnerae, a new small-sized coelophysoid theropod from the Late Triassic of Wales;Spiekman, Stephan;10.1098/rsos.210915;NA;https://royalsocietypublishing.org/doi/suppl/10.1098/rsos.210915;Figshare;Repository (FAIR);TRUE;195162;2022-03-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
DB5AFE83-1B6E-4B56-9D55-8EDD3442C233;Sub-100-fs Kerr lens mode-locked Yb:Lu₂O₃ thin-disk laser oscillator operating at 21 W average power;Modsching, Norbert;NA;2019-05-03;https://b2share.eudat.eu/records/b5900f02cd3147cfa9f23c51f539f1d8;B2SHARE EUDAT;Repository (FAIR);TRUE;179146;2021-03-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
69ECCD8A-C5B9-43AD-9AED-8EDD78220191;Photos - Tests in laboratory;Visentin, Claudia;10.5281/zenodo.5196146;2021-08-13;https://zenodo.org/communities/position-control-sling-load/?page=1&size=20;Zenodo;Repository (FAIR);TRUE;190613;2021-07-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
C6B3F60F-3D10-4E45-8BFF-8F04754B494D;Data_Table2_The ratio of ursodeoxycholyltaurine to 7-oxolithocholyltaurine serves as a biomarker of decreased 11β-hydroxysteroid dehydrogenase 1 activity in mouse;"Birk, Julia; Chapman, Karen E; Klusonova, Petra; Kratschmar, Denise V; Lavery, Gareth G; Odermatt, Alex; Stücheli, Simon; Weingartner, Michael";10.5281/zenodo.4530461;2021-08-30;https://doi.org/10.5281/zenodo.4530461;Zenodo;Repository (FAIR);TRUE;179400;2022-04-30;2022;Biology and Medicine;LS;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
FAF7E9B5-7A79-4BBF-A6EE-8F09ABED4230;Replication Data for Abdominopelvic Margins Study;Rohrer Bley, Carla;10.7910/dvn/pz3krm;2020-08-05;https://doi.org/10.7910/DVN/PZ3KRM;Harvard Dataverse;Repository (FAIR);TRUE;182490;2022-12-31;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
6175A042-8A91-483F-AB9A-8F15544172C8;Spin dynamics in hafnium-doped holmium titanate pyrochlore.;Sibille, Romain;10.5291/ill-data.4-05-846;2021-01-16;https://doi.ill.fr/10.5291/ILL-DATA.4-05-846;ILL Data Portal;Repository (FAIR);TRUE;179150;2022-11-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
2E8F1989-3D46-45BD-937F-8F200CF800F5;Raw Dataset 3 Sanchez-Iranzo et al 2018 Nat Commun;Mercader, Nadia;10.17632/zgdff55m44.1;2018-02-08;https://doi.org/10.17632/zgdff55m44.1;Mendeley;Repository (FAIR);TRUE;159721;2019-06-30;2019;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
AF69360A-FDC9-4046-A905-8F2882E11EBF;Microbial metabolism of l-tyrosine protects against allergic airway inflammation;"Anderson, Dovile; Creek, Darren J.; Harris, Nicola L.; Marsland, Benjamin J.; Pattaroni, Céline; Perdijk, Olaf; Trompette, Aurélien; Wypych, Tomasz P.; Yap, Carmen";10.17632/z2knkcmntc.1;2020-09-18;https://data.mendeley.com/datasets/z2knkcmntc/1;Mendeley;Repository (FAIR);TRUE;183925;2021-03-31;2021;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
0689754F-1482-43BE-A6F7-8F5803274475;VEPCON: Source imaging of high-density visual evoked potentials with multi-scale brain parcellations and connectomes;"Carboni, Margherita; Hagmann, Patric; Pascucci, David; Plomp, Gijs; Rué-Queralt, Joan; Tourbier, Sebastien";10.18112/openneuro.ds003505.v1.0.1;NA;https://openneuro.org/datasets/ds003505/versions/1.0.1;OpenNeuro;Repository (FAIR);TRUE;190065;2021-03-31;2021;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
AB8D4EC5-0B5D-4CC4-AA1D-8F6411E7CB9B;Dataset Study 3;Van Petegem, Stijn;NA;NA;https://forsbase.unil.ch/project/my-study-overview/16946/;SWISSUbase;Repository (FAIR);TRUE;179455;2020-10-31;2020;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
3D6B45D0-2C91-42A9-AA01-8F67E5A004ED;Thrombolysis by PLAT/tPA increases serum free IGF1 leading to a decrease of deleterious autophagy following brain ischemia;Puyal, Julien;10.5281/zenodo.7628377;2023-02-10;https://zenodo.org/search?page=1&size=20&q=7628377%20;Link to paper/supplementary material;Link to paper/supplementary material;NA;182332;2022-12-31;2022;Biology and Medicine;LS;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
654DFC71-FA8E-4A67-9160-8F67FE6AB8F4;Bidirectional Recoil Leaders in Upward Lightning Flashes Observed at the Säntis Tower;"Rachidi, Farhad; Rubinstein, Marcos; Sunjerga, Antonio";10.6084/m9.figshare.14588346.v2;2021-01-31;https://figshare.com/articles/dataset/Bidirectional_Recoil_Leaders_in_Upward_Lightning_Flashes_Observed_at_the_S_ntis_Tower_zip/14588346/2;Figshare;Repository (FAIR);TRUE;175594;2021-12-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
A11A3438-A06E-4DA8-9FAC-8F881DA15634;European Snow Booklet public metadata;Haberkorn, Anna;10.16904/envidat.59;2019-01-21;https://www.envidat.ch;EnviDat;Repository (FAIR);TRUE;174839;2019-02-28;2019;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
F182857C-9286-4220-BD3D-8F9052AF9697;Data reported in Vergauwe et al. (2021);Vergauwe, Evie;NA;2020-03-28;https://osf.io/5cqwr/;OSF;Repository (FAIR);TRUE;154911;2019-01-31;2019;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
290B207E-D84D-4911-AFD8-8F920FB5EB7B;abrams_real_2_240;"Thumser-Henner, Pauline; Weyland, Mathias S";NA;2019-09-09;https://github.zhaw.ch/weyl/synthetic_comet/tree/hyperthermia_inregration/data;GitHub;Repository (not FAIR);FALSE;163435;2019-07-31;2019;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
B1188AC3-4433-4D37-82D4-8FB9434BD0ED;Data_Table1_The ratio of ursodeoxycholyltaurine to 7-oxolithocholyltaurine serves as a biomarker of decreased 11β-hydroxysteroid dehydrogenase 1 activity roxysteroid dehydrogenase 1 activity in mouse.;"Birk, Julia; Chapman, Karen E; Klusonova, Petra; Kratschmar, Denise V; Lavery, Gareth G; Odermatt, Alex; Stücheli, Simon; Weingartner, Michael";10.5281/zenodo.4530310;2021-08-30;https://doi.org/10.5281/zenodo.4530310;Zenodo;Repository (FAIR);TRUE;179400;2022-04-30;2022;Biology and Medicine;LS;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
E7CC6C78-CF85-4830-9FB7-8FC98810FD5C;Responses to comparably-unpleasant pain and disgust stimulations following social exclusion;"Corrado, Corradi-Dell'Acqua; Lia, Antico";10.17605/osf.io/zty6r;2018-12-05;https://osf.io/zty6r/;OSF;Repository (FAIR);TRUE;157424;2019-08-31;2019;Humanities and Social Sciences;SSH;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
78CE1048-D3CA-4D9B-8448-9004AAEE350F;Prioritizing forestation based on biogeochemical and local biogeophysical impacts - data;Windisch, Michael;10.5281/zenodo.5184884;2021-12-08;https://doi.org/10.5281/zenodo.5184884;Zenodo;Repository (FAIR);TRUE;172715;2021-11-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
